title,author,category,event_type,time,link,location,sub_category
Compositional generalization through meta sequence-to-sequence learning,Brenden Lake,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15632,East Exhibition Hall B + C,Cognitive Science
Universality and individuality in neural dynamics across large populations of recurrent networks,Niru Maheswaranathan · Alex Williams · Matthew Golub · Surya Ganguli · David Sussillo,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15632,East Exhibition Hall B + C,Cognitive Science
A neurally plausible model for online recognition and postdiction in a dynamical environment,Li Kevin Wenliang · Maneesh Sahani,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
A Normative Theory for Causal Inference and Bayes Factor Computation in Neural Circuits,Wenhao Zhang · Si Wu · Brent Doiron · Tai Sing Lee,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
A unified theory for the origin of grid cells through the lens of pattern formation,Ben Sorscher · Gabriel Mel · Surya Ganguli · Samuel Ocko,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
Approximate Bayesian Inference for a Mechanistic Model of Vesicle Release at a Ribbon Synapse,Cornelius Schröder · Ben James  · Leon Lagnado · Philipp Berens,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
Bipartite expander Hopfield networks as self-decoding high-capacity error correcting codes,Rishidev Chaudhuri · Ila Fiete,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
Comparison Against Task Driven Artificial Neural Networks Reveals Functional Properties in Mouse Visual Cortex,Jianghong Shi · Eric Shea-Brown · Michael Buice,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
Flexible information routing in neural populations through stochastic comodulation,Caroline Haimerl · Cristina Savin · Eero Simoncelli,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
Nonlinear scaling of resource allocation in sensory bottlenecks,Laura Rose Edmondson · Alejandro Jimenez Rodriguez · Hannes P. Saal,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15633,East Exhibition Hall B + C,Neural Coding
A Similarity-preserving Network Trained on Transformed Images Recapitulates Salient Features of the Fly Motion Detection Circuit,Yanis Bahroun · Dmitri Chklovskii · Anirvan Sengupta,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15634,East Exhibition Hall B + C,Neuroscience
BehaveNet: nonlinear embedding and Bayesian neural decoding of behavioral videos,Eleanor Batty · Matthew Whiteway · Shreya Saxena · Dan Biderman · Taiga Abe · Simon Musall · Winthrop Gillis · Jeffrey Markowitz · Anne Churchland · John Cunningham · Sandeep R Datta · Scott Linderman · Liam Paninski,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15634,East Exhibition Hall B + C,Neuroscience
Brain-Like Object Recognition with High-Performing Shallow Recurrent ANNs,Jonas Kubilius · Martin Schrimpf · Ha Hong · Najib Majaj · Rishi Rajalingham · Elias Issa · Kohitij Kar · Pouya Bashivan · Jonathan Prescott-Roy · Kailyn Schmidt · Aran Nayebi · Daniel Bear · Daniel Yamins · James J DiCarlo,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15634,East Exhibition Hall B + C,Neuroscience
Infra-slow brain dynamics as a marker for cognitive function and decline,Shagun Ajmera Shyam Sunder Ajmera · Shreya Rajagopal · Razi Rehman · Devarajan Sridharan,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15634,East Exhibition Hall B + C,Neuroscience
Abstract Reasoning with Distracting Features,Kecheng Zheng · Zheng-Jun Zha · Wei Wei,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15635,East Exhibition Hall B + C,Reasoning
Learning Perceptual Inference by Contrasting,Chi Zhang · Baoxiong Jia · Feng Gao · Yixin Zhu · HongJing Lu · Song-Chun Zhu,Neuroscience and Cognitive Science,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15635,East Exhibition Hall B + C,Reasoning
A Linearly Convergent Method for Non-Smooth Non-Convex Optimization on the Grassmannian with Applications to Robust Subspace and Dictionary Learning,Zhihui Zhu · Tianyu Ding · Daniel Robinson · Manolis Tsakiris · René Vidal,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Competitive Gradient Descent,Florian Schaefer · Anima Anandkumar,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
DINGO: Distributed Newton-Type Method for Gradient-Norm Optimization,Rixon Crane · Fred Roosta,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Efficient Smooth Non-Convex Stochastic Compositional Optimization via Stochastic Recursive Gradient Descent,Huizhuo Yuan · Xiangru Lian · Chris Junchi Li · Ji Liu · Wenqing Hu,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Efficiently avoiding saddle points with zero order methods: No gradients required ,Emmanouil-Vasileios Vlatakis-Gkaragkounis · Lampros Flokas · Georgios Piliouras,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Escaping from saddle points on Riemannian manifolds,Yue Sun · Nicolas Flammarion · Maryam Fazel,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Exponentially convergent stochastic k-PCA without variance reduction,Cheng Tang,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
First-order methods almost always avoid saddle points: The case of vanishing step-sizes,Ioannis Panageas · Georgios Piliouras · Xiao Wang,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Learning Sparse Distributions using Iterative Hard Thresholding,Jacky Y Zhang · Rajiv Khanna · Anastasios Kyrillidis · Oluwasanmi Koyejo,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Local SGD with  Periodic Averaging: Tighter Analysis  and Adaptive Synchronization ,Farzin Haddadpour · Mohammad Mahdi Kamani · Mehrdad Mahdavi · Viveck Cadambe,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Max-value Entropy Search for Multi-Objective Bayesian Optimization,Syrine Belakaria · Aryan Deshwal · Janardhan Rao Doppa,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Solving a Class of Non-Convex Min-Max Games Using Iterative First Order Methods,Maher Nouiehed · Maziar Sanjabi · Tianjian Huang · Jason Lee · Meisam Razaviyayn,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15636,East Exhibition Hall B + C,Non-Convex Optimization
Alleviating Label Switching with Optimal Transport,Pierre Monteiller · Sebastian Claici · Edward Chien · Farzaneh Mirzazadeh · Justin M Solomon · Mikhail Yurochkin,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
Beating SGD Saturation with Tail-Averaging  and Minibatching,Nicole Muecke · Gergely Neu · Lorenzo Rosasco,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
Continuous-time Models for Stochastic Optimization Algorithms,Antonio Orvieto · Aurelien Lucchi,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
Distributed estimation of the inverse Hessian by determinantal averaging,Michal Derezinski · Michael W Mahoney,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
"The Step Decay Schedule: A Near Optimal, Geometrically Decaying Learning Rate Procedure For Least Squares",Rong Ge · Sham Kakade · Rahul Kidambi · Praneeth Netrapalli,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging",Pooria Joulani · András György · Csaba Szepesvari,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
Variance Reduction for Matrix Games,Yair Carmon · Yujia Jin · Aaron Sidford · Kevin Tian,Optimization,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15637,East Exhibition Hall B + C,Stochastic Optimization
Control What You Can: Intrinsically Motivated Task-Planning Agent,Sebastian Blaes · Marin Vlastelica Pogančić · Jiajie Zhu · Georg Martius,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Depth-First Proof-Number Search with Heuristic Edge Cost and Application to Chemical Synthesis Planning,Akihiro Kishimoto · Beat Buesser · Bei Chen · Adi Botea,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Maximum Entropy Monte-Carlo Planning,Chenjun Xiao · Ruitong Huang · Jincheng Mei · Dale Schuurmans · Martin Müller,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
"Non-Stationary Markov Decision Processes, a Worst-Case Approach using Model-Based Reinforcement Learning",Erwan Lecarpentier · Emmanuel Rachelson,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Planning in entropy-regularized Markov decision processes and games,Jean-Bastien Grill · Omar Darwiche Domingues · Pierre Menard · Remi Munos · Michal Valko,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Planning with Goal-Conditioned Policies,Soroush Nasiriany · Vitchyr Pong · Steven Lin · Sergey Levine,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Regression Planning Networks,Danfei Xu · Roberto Martín-Martín · De-An Huang · Yuke Zhu · Silvio Savarese · Li Fei-Fei,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
Search on the Replay Buffer: Bridging Planning and Reinforcement Learning,Ben Eysenbach · Russ Salakhutdinov · Sergey Levine,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15638,East Exhibition Hall B + C,Planning
A Composable Specification Language for Reinforcement Learning Tasks,Kishor Jothimurugan · Rajeev Alur · Osbert Bastani,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
A Generalized Algorithm for Multi-Objective Reinforcement Learning and Policy Adaptation,Runzhe Yang · Xingyuan Sun · Karthik Narasimhan,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
A Kernel Loss for Solving the Bellman Equation,Yihao Feng · Lihong Li · Qiang Liu,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Adaptive Temporal-Difference Learning for Policy Evaluation with Per-State Uncertainty Estimates,Carlos Riquelme · Hugo Penedones · Damien Vincent · Hartmut Maennel · Sylvain Gelly · Timothy A Mann · Andre Barreto · Gergely Neu,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Curriculum-guided Hindsight Experience Replay,Meng Fang · Tianyi Zhou · Yali Du · Lei Han · Zhengyou Zhang,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Distributional Policy Optimization: An Alternative Approach for Continuous Control,Chen Tessler · Guy Tennenholtz · Shie Mannor,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Mo' States Mo' Problems: Emergency Stop Mechanisms from Observation,Samuel Ainsworth · Matt Barnes · Siddhartha Srinivasa,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Generalization in Reinforcement Learning with Selective Noise Injection and Information Bottleneck,Maximilian Igl · Kamil Ciosek · Yingzhen Li · Sebastian Tschiatschek · Cheng Zhang · Sam Devlin · Katja Hofmann,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Goal-conditioned Imitation Learning,Yiming Ding · Carlos Florensa · Pieter Abbeel · Mariano Phielipp,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Gossip-based Actor-Learner Architectures for Deep Reinforcement Learning,"Mahmoud (""Mido"") Assran · Joshua Romoff · Nicolas Ballas · Joelle Pineau · Mike Rabbat",Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Imitation-Projected Programmatic Reinforcement Learning,Abhinav Verma · Hoang Le · Yisong Yue · Swarat Chaudhuri,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
Reinforcement Learning with Convex Constraints ,Sobhan Miryoosefi · Kianté Brantley · Hal Daume III · Miro Dudik · Robert Schapire,Reinforcement Learning and Planning,Poster,Thu Dec 12th 10:45 AM -- 12:45 PM,https://nips.cc/Conferences/2019/Schedule?showParentSession=15639,East Exhibition Hall B + C,Reinforcement Learning
